LAT,LON,YEAR,MO,DY,T2M_MAX,T2M_MIN,T2M,PRECTOT,QV2M,RH2M,PS,WS50M_RANGE,WS10M_RANGE,WS50M,WS10M,T2M_RANGE
52.22961,21.01811,2016,12,10,    8.24,    4.50,    6.57,    7.17,    5.84,   95.95,   99.94,    5.38,    4.45,   10.66,    7.78,    3.74
52.22961,21.01811,2016,12,11,    6.81,    1.16,    4.69,   14.72,    5.20,   96.68,   99.19,    5.30,    4.49,    7.68,    5.61,    5.65
52.22961,21.01811,2016,12,12,    4.30,   -6.54,   -1.93,    1.96,    2.92,   88.45,  100.27,    8.12,    6.49,    8.04,    5.91,   10.84
52.22961,21.01811,2016,12,13,   -1.81,   -6.36,   -4.11,    0.06,    2.20,   79.10,  101.22,    4.47,    3.55,    5.27,    3.76,    4.54
52.22961,21.01811,2016,12,14,    1.24,   -1.57,    0.23,    2.64,    3.72,   96.47,  100.44,    3.88,    3.52,    8.31,    5.97,    2.80
52.22961,21.01811,2016,12,15,    1.25,   -3.90,   -1.02,    0.30,    3.21,   91.98,  101.55,    4.70,    3.02,    4.44,    2.96,    5.14
52.22961,21.01811,2016,12,16,   -0.36,   -6.30,   -4.13,    0.02,    2.64,   95.91,  102.08,    3.22,    2.10,    3.86,    2.39,    5.93
52.22961,21.01811,2016,12,17,   -2.08,   -4.98,   -3.73,    0.29,    2.65,   93.56,  101.96,    3.18,    1.76,    3.32,    2.18,    2.90
52.22961,21.01811,2016,12,18,   -1.10,   -5.41,   -3.40,    0.46,    2.81,   96.25,  101.67,    1.91,    1.44,    4.46,    2.74,    4.31
52.22961,21.01811,2016,12,19,    0.89,   -2.72,   -0.82,    0.28,    3.44,   97.48,  101.75,    2.12,    2.85,    5.98,    4.20,    3.61
52.22961,21.01811,2016,12,20,    0.92,   -1.03,    0.01,    0.44,    3.62,   96.50,  101.77,    6.51,    4.99,    4.06,    2.77,    1.95
52.22961,21.01811,2016,12,21,    0.86,   -5.37,   -2.36,    0.06,    2.93,   93.13,  101.68,    2.98,    1.11,    6.37,    4.13,    6.22
52.22961,21.01811,2016,12,22,   -0.91,   -7.29,   -4.70,    0.00,    2.36,   89.37,  101.62,    3.40,    1.27,    6.22,    3.69,    6.38
52.22961,21.01811,2016,12,23,    0.72,   -4.92,   -1.90,    0.85,    3.15,   96.54,  101.59,    2.38,    1.96,    6.95,    4.91,    5.65
52.22961,21.01811,2016,12,24,    0.90,   -2.18,   -0.30,    2.78,    3.53,   95.39,  100.71,    3.40,    3.65,    8.18,    6.04,    3.08
52.22961,21.01811,2016,12,25,    2.28,    0.41,    1.01,    2.69,    3.99,   97.16,   99.96,    3.80,    3.11,    8.40,    5.82,    1.87
52.22961,21.01811,2016,12,26,    5.59,    1.07,    3.76,    2.87,    4.93,   98.58,   99.98,    7.37,    5.98,   11.32,    7.76,    4.52
52.22961,21.01811,2016,12,27,    4.66,    0.12,    2.21,    3.35,    4.00,   89.26,   99.86,    6.83,    5.44,   15.30,   11.42,    4.55
52.22961,21.01811,2016,12,28,    2.33,   -2.69,   -0.13,    0.24,    3.20,   85.78,  101.34,    5.75,    4.29,   10.83,    7.81,    5.01
52.22961,21.01811,2016,12,29,    1.20,   -2.97,   -1.97,    0.19,    3.03,   93.98,  102.42,    3.33,    2.44,    4.86,    3.48,    4.17
52.22961,21.01811,2016,12,30,    1.37,   -1.77,   -0.86,    0.21,    3.34,   95.11,  102.06,    3.25,    2.14,    6.82,    4.96,    3.15
52.22961,21.01811,2016,12,31,    1.52,   -2.99,   -1.05,    0.17,    3.16,   90.56,  101.22,    1.62,    1.77,    7.24,    5.49,    4.50
52.22961,21.01811,2017,01,01,    1.51,   -2.33,   -0.48,    0.29,    3.21,   87.23,  100.20,    2.37,    1.05,    8.25,    6.16,    3.83
52.22961,21.01811,2017,01,02,   -0.48,   -3.55,   -1.90,    0.89,    2.99,   89.66,   99.51,    1.05,    0.85,    8.40,    6.36,    3.08
52.22961,21.01811,2017,01,03,    0.32,   -4.55,   -2.31,    3.39,    3.03,   93.78,   99.57,    7.34,    6.23,    9.12,    6.89,    4.87
52.22961,21.01811,2017,01,04,    1.45,   -1.83,    0.36,    6.54,    3.73,   93.01,   97.62,    5.30,    4.12,   13.55,   10.41,    3.28
52.22961,21.01811,2017,01,05,   -3.49,  -12.05,   -9.11,    0.41,    1.40,   73.36,   99.99,    5.15,    5.11,   11.49,    8.57,    8.56
52.22961,21.01811,2017,01,06,  -12.04,  -19.29,  -15.21,    0.02,    0.76,   66.48,  101.92,    2.60,    2.32,    8.25,    6.07,    7.25
52.22961,21.01811,2017,01,07,  -10.86,  -17.54,  -14.35,    0.00,    0.96,   78.05,  101.73,    4.33,    3.29,    4.08,    3.03,    6.68
52.22961,21.01811,2017,01,08,   -6.83,  -14.20,  -11.48,    0.01,    1.31,   84.12,  101.43,    6.28,    4.00,    4.45,    2.96,    7.38
52.22961,21.01811,2017,01,09,   -6.51,  -12.90,  -10.86,    0.02,    1.44,   87.50,  101.23,    4.97,    3.45,    2.61,    1.90,    6.39
52.22961,21.01811,2017,01,10,   -6.90,  -13.86,  -11.45,    0.03,    1.34,   84.95,  100.80,    4.83,    2.43,    4.84,    3.21,    6.96
52.22961,21.01811,2017,01,11,   -6.17,  -14.13,  -11.04,    0.02,    1.39,   84.70,  100.11,    5.82,    4.85,    7.59,    5.60,    7.96
52.22961,21.01811,2017,01,12,    0.92,  -10.33,   -2.65,    3.33,    3.11,   97.77,   98.64,    3.57,    3.54,    9.92,    7.07,   11.25
52.22961,21.01811,2017,01,13,    0.34,   -3.07,   -1.36,    1.75,    3.34,   94.99,   98.10,    2.87,    3.75,    8.54,    6.03,    3.41
52.22961,21.01811,2017,01,14,   -0.07,   -4.04,   -2.06,    0.28,    3.18,   95.63,   98.42,    1.39,    2.23,    7.32,    4.82,    3.98
52.22961,21.01811,2017,01,15,   -0.51,   -7.03,   -4.37,    0.76,    2.64,   95.35,   99.75,    3.43,    2.78,    4.84,    3.11,    6.52
52.22961,21.01811,2017,01,16,   -0.63,   -5.56,   -3.56,    0.60,    2.68,   92.23,  100.67,    3.02,    1.67,    2.03,    1.36,    4.94
52.22961,21.01811,2017,01,17,   -1.24,   -6.95,   -4.81,    0.15,    2.43,   93.02,  101.90,    3.75,    2.11,    2.63,    1.75,    5.71
52.22961,21.01811,2017,01,18,   -4.39,   -8.42,   -6.64,    0.18,    2.00,   88.28,  102.54,    4.20,    2.77,    2.08,    1.50,    4.03
52.22961,21.01811,2017,01,19,   -5.58,  -11.11,   -7.75,    0.22,    1.82,   87.36,  102.30,    3.07,    2.79,    6.62,    4.89,    5.53
52.22961,21.01811,2017,01,20,   -0.76,   -5.78,   -3.20,    0.92,    2.74,   92.68,  101.68,    2.41,    1.50,    7.66,    5.82,    5.02
52.22961,21.01811,2017,01,21,    0.51,   -2.35,   -0.68,    0.64,    3.48,   97.61,  101.62,    5.53,    4.56,    5.86,    4.00,    2.87
52.22961,21.01811,2017,01,22,    0.73,   -4.70,   -2.30,    0.19,    3.04,   96.02,  101.83,    4.69,    2.45,    4.13,    2.49,    5.43
52.22961,21.01811,2017,01,23,    0.03,   -9.09,   -5.25,    0.03,    2.34,   91.56,  101.07,    2.73,    2.06,    6.50,    4.14,    9.12
52.22961,21.01811,2017,01,24,   -2.34,   -9.70,   -5.37,    0.32,    2.42,   95.67,  100.96,    1.52,    1.20,    6.46,    4.30,    7.36
52.22961,21.01811,2017,01,25,    0.61,  -11.61,   -3.82,    0.27,    2.72,   96.17,  101.49,    2.73,    2.23,    5.71,    3.67,   12.22
52.22961,21.01811,2017,01,26,   -2.46,  -13.71,   -9.21,    0.00,    1.65,   88.37,  101.92,    4.00,    1.32,    5.36,    3.47,   11.25
52.22961,21.01811,2017,01,27,   -0.81,  -11.75,   -7.29,    0.00,    1.90,   87.52,  101.41,    5.52,    2.82,    3.99,    2.59,   10.95
52.22961,21.01811,2017,01,28,   -0.44,  -10.17,   -6.40,    0.00,    2.08,   89.08,  101.20,    5.41,    2.41,    5.11,    3.25,    9.73
52.22961,21.01811,2017,01,29,   -1.60,  -10.06,   -7.15,    0.01,    1.94,   87.82,  101.15,    2.31,    1.19,    6.34,    4.05,    8.45
52.22961,21.01811,2017,01,30,   -1.84,  -11.14,   -7.63,    0.00,    1.90,   89.37,  100.84,    3.09,    1.77,    6.81,    4.29,    9.31
52.22961,21.01811,2017,01,31,   -2.07,  -10.32,   -7.80,    0.01,    1.91,   90.97,  100.77,    4.55,    2.13,    3.98,    2.65,    8.26
52.22961,21.01811,2017,02,01,   -1.26,  -10.57,   -6.20,    0.12,    2.25,   94.71,  100.92,    1.85,    0.92,    4.50,    2.98,    9.30
52.22961,21.01811,2017,02,02,   -0.08,   -5.41,   -3.21,    2.39,    2.87,   95.71,  100.33,    4.16,    2.31,    3.74,    2.35,    5.33
52.22961,21.01811,2017,02,03,    0.68,   -6.27,   -3.36,    0.30,    2.82,   94.55,   99.86,    4.64,    2.89,    2.85,    1.84,    6.95
52.22961,21.01811,2017,02,04,   -1.66,   -6.79,   -4.74,    0.27,    2.47,   91.85,   99.72,    2.87,    1.71,    5.29,    3.75,    5.13
52.22961,21.01811,2017,02,05,   -4.73,   -7.65,   -6.33,    0.81,    2.08,   87.08,   99.48,    1.50,    2.49,    6.60,    4.83,    2.92
52.22961,21.01811,2017,02,06,   -2.46,   -7.65,   -5.56,    0.57,    2.19,   87.34,  100.34,    1.44,    1.35,    6.62,    4.42,    5.18
52.22961,21.01811,2017,02,07,   -6.69,  -10.85,   -8.55,    2.06,    1.65,   83.34,  101.06,    2.16,    2.59,    8.48,    6.40,    4.16
52.22961,21.01811,2017,02,08,  -10.23,  -12.81,  -11.54,    1.19,    1.24,   79.75,  101.71,    2.97,    3.31,    8.30,    6.21,    2.58
52.22961,21.01811,2017,02,09,   -6.96,  -13.49,  -10.09,    0.24,    1.45,   83.65,  102.19,    2.92,    2.02,    6.58,    4.49,    6.54
52.22961,21.01811,2017,02,10,   -6.38,  -17.83,  -12.63,    0.00,    1.16,   81.81,  102.18,    2.51,    2.12,    8.64,    6.08,   11.45
52.22961,21.01811,2017,02,11,   -5.87,  -18.03,  -10.98,    0.05,    1.43,   88.78,  102.16,    2.49,    2.64,    9.28,    6.77,   12.16
52.22961,21.01811,2017,02,12,   -6.02,  -11.81,   -9.41,    0.08,    1.55,   84.97,  102.47,    5.77,    4.73,    7.58,    5.34,    5.79
52.22961,21.01811,2017,02,13,   -5.41,  -13.18,   -9.94,    0.04,    1.50,   85.60,  102.50,    2.54,    1.74,    3.07,    2.28,    7.77
52.22961,21.01811,2017,02,14,   -1.90,  -11.20,   -7.17,    0.06,    1.99,   91.43,  102.02,    3.26,    2.57,    6.38,    4.20,    9.30
52.22961,21.01811,2017,02,15,    0.30,   -6.57,   -3.87,    0.16,    2.64,   94.01,  102.12,    6.56,    3.44,    3.14,    1.96,    6.86
52.22961,21.01811,2017,02,16,    2.72,   -6.03,   -1.85,    0.04,    3.15,   95.88,  101.39,    5.31,    1.53,    6.48,    3.90,    8.75
52.22961,21.01811,2017,02,17,    1.21,   -2.03,   -0.11,    3.88,    3.66,   97.36,  100.52,    1.93,    1.48,    5.86,    3.85,    3.25
52.22961,21.01811,2017,02,18,    2.19,   -1.22,    0.13,    0.75,    3.74,   97.80,  100.75,    2.53,    1.93,    4.80,    2.85,    3.42
52.22961,21.01811,2017,02,19,    2.53,   -1.30,    0.41,    0.22,    3.58,   91.69,  100.67,    3.53,    3.16,    7.65,    5.05,    3.83
52.22961,21.01811,2017,02,20,    3.35,   -1.75,    1.27,    5.16,    3.96,   94.42,   99.74,    6.71,    5.20,   10.42,    7.64,    5.10
52.22961,21.01811,2017,02,21,    5.12,    1.85,    3.60,    3.03,    4.73,   94.60,   98.64,    2.26,    2.10,   12.86,    9.27,    3.27
52.22961,21.01811,2017,02,22,    6.88,    0.18,    3.34,    8.03,    4.78,   97.33,   98.61,    8.47,    6.38,   10.64,    7.78,    6.70
52.22961,21.01811,2017,02,23,    6.83,    2.37,    4.41,    5.62,    4.69,   88.07,   98.10,    8.30,    8.57,   11.31,    8.28,    4.47
52.22961,21.01811,2017,02,24,    7.20,   -3.38,    3.19,    4.03,    4.40,   90.15,   98.13,    8.78,    7.65,   11.89,    8.93,   10.59
52.22961,21.01811,2017,02,25,    2.91,   -4.00,   -0.95,    1.00,    2.90,   81.70,  100.09,    4.29,    4.88,    9.11,    6.59,    6.91
52.22961,21.01811,2017,02,26,    4.54,   -1.04,    1.71,    2.35,    3.79,   87.63,   99.77,    3.66,    3.31,   10.00,    7.24,    5.59
52.22961,21.01811,2017,02,27,   11.99,    1.25,    5.13,    0.09,    4.56,   82.74,   99.61,    5.42,    2.94,    7.92,    5.08,   10.74
52.22961,21.01811,2017,02,28,   12.25,    0.54,    5.22,    0.04,    4.88,   87.01,   98.58,    3.75,    3.69,    7.72,    5.04,   11.71
52.22961,21.01811,2017,03,01,    8.46,    0.37,    3.95,    4.67,    4.48,   87.27,   98.65,    3.46,    5.02,    8.05,    5.05,    8.09
52.22961,21.01811,2017,03,02,    8.16,   -0.70,    3.17,    5.16,    4.43,   91.49,   98.99,   10.82,    7.86,    9.82,    7.33,    8.86
52.22961,21.01811,2017,03,03,    7.04,    0.37,    3.18,    0.39,    4.05,   84.35,   99.89,    6.65,    5.81,    8.89,    6.25,    6.67
52.22961,21.01811,2017,03,04,   13.55,    0.59,    6.12,    0.00,    4.68,   78.96,   99.24,    3.85,    3.50,    8.48,    5.33,   12.96
52.22961,21.01811,2017,03,05,   14.94,    3.99,    8.53,    0.45,    5.63,   80.16,   98.91,    7.15,    6.24,    7.86,    5.07,   10.95
52.22961,21.01811,2017,03,06,    5.01,    2.00,    3.74,   15.93,    4.86,   96.11,   98.56,    7.07,    5.85,    4.93,    3.35,    3.01
52.22961,21.01811,2017,03,07,    7.16,    1.37,    3.53,    1.12,    4.46,   90.35,   99.45,    2.00,    1.94,    2.11,    1.50,    5.79
52.22961,21.01811,2017,03,08,    6.48,   -2.32,    1.62,    0.06,    3.55,   83.62,  100.88,    4.31,    1.95,    3.21,    2.03,    8.80
52.22961,21.01811,2017,03,09,    6.50,   -2.46,    2.10,    0.80,    4.12,   93.11,  100.25,    2.67,    2.02,    4.47,    3.03,    8.96
52.22961,21.01811,2017,03,10,    7.39,    0.30,    3.16,    0.10,    4.05,   84.97,  100.35,    3.92,    3.10,    2.66,    1.89,    7.09
52.22961,21.01811,2017,03,11,    6.78,   -0.27,    2.38,    0.25,    3.85,   85.79,  100.79,    4.33,    1.92,    5.11,    3.46,    7.04
52.22961,21.01811,2017,03,12,    7.48,   -0.08,    2.84,    0.19,    3.70,   79.85,  100.85,    1.94,    2.68,    5.99,    4.09,    7.56
52.22961,21.01811,2017,03,13,    7.13,   -0.78,    2.56,    0.26,    3.89,   85.73,  101.12,    2.68,    1.85,    4.34,    2.82,    7.91
52.22961,21.01811,2017,03,14,    8.51,   -1.98,    2.60,    0.00,    3.42,   75.27,  101.26,    5.53,    2.37,    4.02,    2.66,   10.50
52.22961,21.01811,2017,03,15,    9.83,    0.78,    4.96,    0.25,    4.23,   78.44,  100.66,    5.09,    5.53,   10.23,    7.24,    9.04
52.22961,21.01811,2017,03,16,    8.21,   -1.03,    2.94,    0.17,    3.80,   80.98,  100.40,    8.14,    7.14,    9.08,    6.37,    9.24
52.22961,21.01811,2017,03,17,    9.04,   -2.06,    4.05,    2.24,    4.46,   87.15,   99.69,    9.10,    7.35,    7.70,    5.32,   11.10
52.22961,21.01811,2017,03,18,    5.25,   -0.17,    2.74,    5.37,    4.31,   91.25,   98.34,    8.61,    8.32,    9.50,    7.09,    5.42
52.22961,21.01811,2017,03,19,    6.20,    0.42,    2.68,    1.42,    3.90,   83.24,   98.77,   14.72,   11.47,   11.02,    8.40,    5.78
52.22961,21.01811,2017,03,20,    7.28,   -0.60,    3.55,    2.78,    4.76,   95.90,   99.14,    5.92,    3.00,    5.17,    3.31,    7.88
52.22961,21.01811,2017,03,21,   13.46,    5.79,    8.72,    1.07,    6.27,   88.44,   99.33,    2.67,    4.05,    7.18,    4.82,    7.66
52.22961,21.01811,2017,03,22,    6.58,    1.13,    4.68,    3.09,    4.55,   85.63,  100.30,    4.54,    4.24,    5.13,    3.46,    5.45
52.22961,21.01811,2017,03,23,    9.69,   -1.29,    4.42,    1.76,    3.80,   73.35,  100.83,    6.55,    5.83,    7.28,    5.02,   10.99
52.22961,21.01811,2017,03,24,   10.75,    0.14,    5.05,    0.28,    4.10,   75.82,  101.14,    4.96,    4.03,    5.88,    3.95,   10.61
52.22961,21.01811,2017,03,25,    9.34,   -1.03,    3.65,    0.34,    3.51,   71.42,  100.85,    8.97,    7.09,    7.47,    5.49,   10.36
52.22961,21.01811,2017,03,26,    9.52,   -1.89,    3.24,    0.06,    3.57,   75.02,  100.93,    5.62,    3.17,    6.26,    4.35,   11.41
52.22961,21.01811,2017,03,27,   15.15,    0.32,    7.53,    0.00,    5.06,   78.56,  100.69,    3.26,    3.64,    8.99,    6.24,   14.83
52.22961,21.01811,2017,03,28,   14.35,    3.22,    8.07,    0.02,    5.69,   84.92,  100.43,    6.15,    3.54,    5.83,    4.19,   11.12
52.22961,21.01811,2017,03,29,   16.30,    4.06,    9.23,    1.96,    5.75,   79.12,  100.22,    7.84,    7.25,    9.48,    6.70,   12.24
52.22961,21.01811,2017,03,30,   10.55,    2.88,    6.57,    0.25,    4.72,   78.54,  101.05,    5.80,    3.84,    4.42,    2.90,    7.67
52.22961,21.01811,2017,03,31,   18.07,    6.40,   11.87,    2.65,    7.21,   83.41,  100.63,    6.11,    5.35,    6.65,    4.72,   11.67
52.22961,21.01811,2017,04,01,   20.79,    6.42,   13.12,    0.00,    6.62,   70.25,  100.14,    3.75,    4.41,    6.79,    4.37,   14.37
52.22961,21.01811,2017,04,02,   22.13,    6.56,   14.09,    0.06,    7.14,   71.14,  100.11,    5.60,    3.70,    6.61,    4.24,   15.56
52.22961,21.01811,2017,04,03,   16.22,    5.82,   10.50,    0.09,    6.19,   78.58,  100.81,    3.05,    2.09,    5.47,    3.75,   10.39
52.22961,21.01811,2017,04,04,   18.02,    6.10,   11.39,    0.05,    6.45,   77.37,  100.94,    3.36,    1.42,    5.54,    3.57,   11.92
52.22961,21.01811,2017,04,05,   19.32,    4.46,   11.92,    4.77,    6.47,   74.36,  100.15,    8.59,    6.73,    4.21,    2.79,   14.86
52.22961,21.01811,2017,04,06,    8.29,    1.38,    5.88,    4.58,    4.83,   83.17,   99.70,    3.77,    3.40,    8.26,    6.21,    6.91
52.22961,21.01811,2017,04,07,    8.25,   -0.33,    4.74,    0.73,    4.60,   85.79,   99.85,    3.34,    1.48,    5.03,    3.27,    8.58
52.22961,21.01811,2017,04,08,   12.64,    3.75,    7.48,    0.14,    4.84,   75.20,  100.49,    8.65,    7.28,    6.09,    4.50,    8.89
52.22961,21.01811,2017,04,09,   11.65,    3.06,    7.67,    0.12,    5.42,   83.54,  101.07,    5.13,    4.28,    4.68,    3.21,    8.59
52.22961,21.01811,2017,04,10,   19.32,    2.89,   11.79,    0.02,    6.24,   72.36,  100.16,    6.33,    4.16,    8.27,    5.55,   16.43
52.22961,21.01811,2017,04,11,    9.56,    2.60,    6.54,    0.44,    4.23,   69.82,  100.03,    7.61,    7.38,   10.24,    7.46,    6.96
52.22961,21.01811,2017,04,12,    8.30,    0.72,    5.60,    5.42,    4.98,   87.49,   99.74,    6.08,    5.26,    9.12,    6.63,    7.59
52.22961,21.01811,2017,04,13,    9.58,    4.41,    7.01,    4.87,    5.37,   85.00,   99.04,    4.13,    4.44,    8.96,    6.71,    5.18
52.22961,21.01811,2017,04,14,    8.84,    2.85,    5.90,    3.42,    4.83,   82.90,   99.48,    7.28,    6.61,    9.32,    6.73,    6.00
52.22961,21.01811,2017,04,15,   11.43,    2.86,    7.25,    3.37,    5.42,   84.63,   99.46,    5.28,    3.85,    7.47,    5.31,    8.56
52.22961,21.01811,2017,04,16,    6.36,   -2.33,    3.72,    1.44,    3.82,   76.41,   99.54,    9.00,    8.09,    9.42,    6.85,    8.69
52.22961,21.01811,2017,04,17,    7.01,   -3.01,    2.54,    0.10,    2.99,   65.47,  100.26,    5.98,    3.83,    3.91,    2.81,   10.02
52.22961,21.01811,2017,04,18,    6.04,   -0.62,    2.61,    1.48,    3.18,   69.45,  100.58,    3.27,    3.38,    8.80,    6.58,    6.66
52.22961,21.01811,2017,04,19,    8.05,   -1.57,    3.21,    0.21,    2.98,   62.84,  101.23,    2.16,    3.15,    9.11,    6.84,    9.62
52.22961,21.01811,2017,04,20,    7.37,   -2.36,    2.09,    0.01,    2.75,   62.99,  101.53,    2.63,    3.24,    6.31,    4.23,    9.74
52.22961,21.01811,2017,04,21,    8.06,   -3.14,    4.45,    1.05,    4.23,   81.24,  100.57,    6.32,    6.51,    9.27,    6.69,   11.21
52.22961,21.01811,2017,04,22,    9.18,    1.93,    6.15,    2.14,    4.29,   72.50,   99.60,    6.27,    6.60,   10.41,    7.74,    7.26
52.22961,21.01811,2017,04,23,    8.45,    1.15,    4.36,    0.88,    3.84,   73.56,   99.85,    2.54,    3.77,    7.44,    5.44,    7.30
52.22961,21.01811,2017,04,24,    8.80,    0.72,    5.02,    0.92,    3.81,   69.84,  100.07,    4.19,    4.14,    6.81,    4.97,    8.08
52.22961,21.01811,2017,04,25,   15.86,    4.13,    9.65,    1.73,    5.59,   74.06,   99.22,    7.33,    6.06,    8.92,    6.41,   11.72
52.22961,21.01811,2017,04,26,    7.97,    2.26,    5.59,    8.17,    4.65,   81.77,   99.76,    3.82,    2.89,    2.30,    1.81,    5.71
52.22961,21.01811,2017,04,27,    8.64,    1.28,    4.93,    5.14,    4.37,   80.59,  100.04,    3.45,    2.52,    3.10,    2.27,    7.36
52.22961,21.01811,2017,04,28,    5.62,    2.49,    3.79,   18.47,    4.70,   93.48,   99.61,    5.75,    5.36,    6.09,    4.56,    3.12
52.22961,21.01811,2017,04,29,   10.88,    2.67,    6.16,    0.83,    4.76,   80.56,   99.90,    6.42,    5.46,    5.94,    4.53,    8.20
52.22961,21.01811,2017,04,30,   11.61,    2.41,    6.66,    0.24,    4.55,   75.10,  100.77,    3.80,    2.84,    4.80,    3.27,    9.19
52.22961,21.01811,2017,05,01,   13.61,    1.19,    7.64,    0.01,    4.63,   71.44,  100.80,    3.21,    2.35,    6.83,    4.59,   12.42
52.22961,21.01811,2017,05,02,   13.36,    2.34,    8.06,    2.63,    5.01,   75.06,  100.86,    3.48,    3.75,    7.25,    5.54,   11.02
52.22961,21.01811,2017,05,03,   12.90,    5.37,    9.07,    4.37,    6.11,   85.57,  100.93,    3.26,    2.32,    6.32,    4.72,    7.53
52.22961,21.01811,2017,05,04,   14.25,    8.93,   11.65,   21.86,    7.85,   91.91,  100.33,    2.48,    3.03,    9.55,    6.96,    5.32
52.22961,21.01811,2017,05,05,   20.13,    8.78,   14.86,    1.77,    8.52,   80.92,  100.35,    5.71,    3.34,    3.71,    2.29,   11.35
52.22961,21.01811,2017,05,06,   22.77,   11.16,   16.29,    1.89,    9.21,   79.32,   99.85,    5.67,    3.39,    4.04,    2.71,   11.61
52.22961,21.01811,2017,05,07,   17.10,    8.49,   13.26,    5.45,    8.26,   86.00,   99.25,    6.00,    4.89,    5.40,    4.18,    8.61
52.22961,21.01811,2017,05,08,   13.41,    1.37,    8.28,    4.18,    5.41,   78.74,   99.42,    2.56,    1.72,    7.13,    5.60,   12.04
